#Steps	Time [ms]	X [m/s²]	Y [m/s²]	Z [m/s²]
10281	50388	-0.054922	-0.032202	-0.059054
10282	50393	0.007324	0.034698	0.248719
10283	50398	0.023972	0.036909	0.104467
10284	50403	-0.009517	0.115383	-0.267888
10285	50408	0.038202	-0.109246	-0.032966
10286	50413	0.02371	0.050996	0.210321
10287	50418	0.021209	-0.008847	0.03766
10288	50422	0.011569	0.065088	-0.029267
10289	50427	-0.000406	0.005175	0.063837
10290	50432	-0.031391	0.105259	0.13741
10291	50437	0.128464	-0.007292	-0.130233
10292	50442	0.00388	-0.038242	-0.024708
10293	50447	0.025313	-0.047586	0.154183
10294	50452	-0.105909	-0.0545	0.072374
10295	50457	-0.107766	0.069716	-0.244999
10296	50462	-0.026189	-0.168987	-0.138903
10297	50466	0.119339	-0.051352	0.112062
10298	50471	0.090142	-0.024877	0.090054
10299	50476	0.006269	0.018151	-0.029572
10300	50481	-0.010447	-0.058213	0.011094
10301	50486	-0.091436	-0.007869	0.056327
10302	50491	0.011512	-0.057885	-0.222831
10303	50496	0.011455	-0.050446	-0.019119
10304	50501	0.011398	-0.038277	0.255086
10305	50506	-0.057782	0.097776	0.060748
10306	50511	-0.04796	0.066303	-0.273252
10307	50515	-0.028653	-0.108026	-0.088358
10308	50520	0.071599	-0.083653	0.162356
10309	50525	-0.000264	0.131283	0.092425
10310	50530	-0.007414	0.109178	-0.036747
10311	50535	0.014075	0.010909	0.056394
10312	50540	-0.033666	0.063293	0.032278
10313	50545	0.035625	-0.053816	-0.12043
10314	50550	0.002078	-0.058316	-0.067391
10315	50555	0.037821	-0.069943	0.156999
10316	50560	-0.122066	0.080569	0.072792
10317	50564	-0.145294	0.025346	-0.192144
10318	50569	-0.039695	-0.055821	-0.153051
10319	50574	0.060612	-0.003105	0.140888
10320	50579	0.150886	0.0565	0.116352
10321	50584	0.004738	-0.005754	0.089554
10322	50589	0.016632	-0.01526	-0.061056
10323	50594	-0.081176	0.065857	-0.020232
10324	50599	-0.016416	-0.032196	-0.082103
10325	50604	0.014652	-0.036803	-0.050709
10326	50609	0.016962	-0.000867	0.192667
10327	50613	-0.02841	0.049192	0.055845
10328	50618	-0.092625	-0.067847	-0.132733
10329	50623	-0.034958	-0.036523	-0.244101
10330	50628	-0.027634	-0.026807	0.040757
10331	50633	0.1036	-0.009989	0.095376
10332	50638	0.067331	-0.05761	0.051997
10333	50643	0.00979	-0.016803	-0.055521
10334	50648	-0.073683	0.076239	-0.036177
10335	50653	-0.004193	-0.009948	-0.13134
10336	50658	0.014896	-0.12431	-0.016276
10337	50662	0.055343	-0.016431	0.143504
10338	50667	-0.037892	0.021788	0.073666
10339	50672	-0.125895	0.047899	-0.153139
10340	50677	0.039197	-0.011929	-0.171445
10341	50682	0.041386	-0.047623	0.141654
10342	50687	0.086468	-0.030701	0.107579
10343	50692	-0.004538	0.086246	0.033154
10344	50697	-0.040269	0.038146	-0.012299
10345	50702	-0.130644	0.033189	-0.009854
10346	50706	0.003486	0.040174	-0.138516
10347	50711	0.05829	-0.129258	-0.080621
10348	50716	0.015096	-0.002286	0.222492
10349	50721	-0.101773	-0.021343	0.102209
10350	50726	-0.106034	-0.011703	-0.191478
10351	50731	0.001754	0.059862	-0.188143
10352	50736	0.027964	-0.061997	0.191779
10353	50741	0.101715	-0.054538	0.188442
10354	50746	-0.015585	0.01724	0.006352
10355	50751	-0.013124	-0.087723	-0.07472
10356	50755	-0.075031	-0.015779	0.030528
10357	50760	-0.005535	0.012902	-0.122172
10358	50765	-0.00074	0.046208	-0.071509
10359	50770	0.008798	0.055512	0.131449
10360	50775	-0.00078	-0.047257	0.061671
10361	50780	-0.041297	-0.051789	-0.176991
10362	50785	0.01373	-0.06345	-0.137973
10363	50790	-0.010174	0.005989	0.067699
10364	50795	-0.002972	0.087001	0.062595
10365	50800	-0.067314	0.115171	-0.044976
10366	50804	0.009295	0.019255	-0.051904
10367	50809	-0.002669	-0.069032	0.110437
10368	50814	0.052166	-0.011484	-0.095098
10369	50819	0.075742	-0.078166	0.007867
10370	50824	-0.05573	-0.013421	0.167526
10371	50829	-0.067371	0.096289	0.059433
10372	50834	-0.093255	0.100578	-0.129165
10373	50839	0.043072	-0.081073	-0.147591
10374	50844	0.071461	-0.111656	0.15109
10375	50849	0.006749	-0.099183	0.090749
10376	50853	-0.043339	0.039557	-0.043182
10377	50858	0.014082	-0.063133	-0.0382
10378	50863	-0.028893	0.018222	0.047798
10379	50868	0.014155	0.013364	-0.088303
10380	50873	-0.0026	-0.034373	-0.061644
10381	50878	0.023632	0.001551	0.093595
10382	50883	0.018747	-0.007991	0.066909
10383	50888	-0.086223	0.011117	-0.116958
10384	50893	-0.045273	-0.081897	-0.161664
10385	50898	-0.014062	0.035305	0.046511
10386	50902	0.016995	0.018444	0.115402
10387	50907	0.031212	-0.026935	-0.009117
10388	50912	0.057275	0.030404	0.021914
10389	50917	-0.021667	0.018335	0.017037
10390	50922	-0.021559	0.092135	-0.049787
10391	50927	-0.009534	-0.11331	-0.090059
10392	50932	0.047719	0.061254	0.122525
10393	50937	-0.035943	0.115771	0.133834
10394	50942	-0.042915	-0.061189	0.068811
10395	50947	0.007353	0.02254	-0.227091
10396	50951	0.050221	0.015278	-0.028126
10397	50956	0.028519	-0.075374	0.346233
10398	50961	-0.021678	0.041796	0.025113
10399	50966	-0.007269	-0.034686	-0.168079
10400	50971	-0.069205	0.082281	-0.026613
10401	50976	0.021714	-0.027772	0.014039
10402	50981	0.035908	-0.180182	-0.08614
10403	50986	-0.000024	0.101975	0.064453
10404	50991	-0.002408	-0.001026	0.135639
10405	50995	-0.143026	-0.058226	-0.117693
10406	51000	-0.03267	0.01357	-0.160011
10407	51005	0.089054	-0.024634	0.081524
10408	51010	0.036172	0.006475	0.183613
10409	51015	0.08128	0.013593	0.051602
10410	51020	-0.105042	0.082649	-0.072598
10411	51025	-0.140273	-0.001187	-0.112759
10412	51030	0.029658	-0.053619	0.0332
10413	51035	0.158222	-0.089106	0.028268
10414	51040	0.045408	-0.064827	0.071032
10415	51044	-0.007256	0.066591	0.068294
10416	51049	-0.093028	-0.03385	-0.017855
10417	51054	-0.06873	0.033058	-0.253738
10418	51059	0.079393	-0.031462	-0.049873
10419	51064	0.074231	-0.078977	0.160129
10420	51069	0.019039	0.069197	0.099743
10421	51074	-0.019192	0.018798	-0.067601
10422	51079	0.016657	-0.000364	-0.026745
10423	51084	0.004656	0.037775	-0.017078
10424	51089	0.080907	-0.029153	-0.086116
10425	51093	0.066203	0.006745	0.083545
10426	51098	-0.024702	0.05915	0.106964
10427	51103	-0.189045	0.049322	-0.007978
10428	51108	-0.087995	-0.091554	-0.177172
10429	51113	0.053073	0.061449	-0.009441
10430	51118	0.017056	-0.005596	0.136003
10431	51123	-0.011632	-0.010335	-0.017221
10432	51128	-0.040177	0.116045	-0.012369
10433	51133	-0.113867	0.163139	-0.031377
10434	51138	0.065466	-0.05696	-0.081275
10435	51142	0.272511	-0.121033	0.047841
10436	51147	0.063785	-0.089445	0.271657
10437	51152	-0.022341	0.049247	0.012881
10438	51157	-0.200996	0.025166	-0.113512
10439	51162	-0.071284	0.075096	-0.263111
10440	51167	-0.104299	0.0199	-0.092569
10441	51172	0.005863	-0.089842	0.143865
10442	51177	0.160766	-0.163286	0.15745
10443	51182	0.047938	-0.098117	0.006501
10444	51187	0.062001	-0.069027	0.037457
10445	51191	-0.019348	0.002824	-0.053306
10446	51196	0.040337	0.114837	-0.15315
10447	51201	-0.014686	0.1238	0.176543
10448	51206	-0.005078	0.085047	-0.000718
10449	51211	-0.086094	-0.249075	-0.112742
10450	51216	-0.02846	-0.057151	-0.088346
10451	51221	0.000284	0.000339	-0.047385
10452	51226	0.074173	-0.021114	0.162604
10453	51231	0.023749	0.067182	0.140343
10454	51236	-0.040725	0.174108	-0.115396
10455	51240	-0.007153	0.063598	0.037726
10456	51245	0.014335	-0.034444	-0.079257
10457	51250	0.07862	-0.000903	-0.000205
10458	51255	-0.071936	0.058691	0.118974
10459	51260	-0.035824	-0.048862	0.025422
10460	51265	-0.288303	-0.041468	-0.191607
10461	51270	-0.043746	0.149423	-0.262161
10462	51275	0.123321	0.015201	0.213472
10463	51280	0.11079	-0.073067	0.06463
10464	51284	0.200814	-0.044101	0.219238
10465	51289	0.047267	0.151571	0.070367
10466	51294	-0.057845	-0.049402	-0.099216
10467	51299	0.018717	-0.165951	-0.189299
10468	51304	-0.060034	0.047011	-0.076329
10469	51309	-0.145543	0.139736	0.195776
10470	51314	-0.051861	-0.104082	0.07324
10471	51319	-0.025383	-0.084496	-0.256056
10472	51324	0.139209	0.030336	-0.076015
10473	51329	0.057475	-0.060391	0.193707
10474	51333	0.100093	-0.086309	0.145072
10475	51338	0.032855	0.126257	0.058542
10476	51343	-0.067418	0.077958	-0.144352
10477	51348	-0.114753	-0.036841	0.044667
10478	51353	0.076502	-0.132	-0.089034
10479	51358	0.033218	0.040273	0.018669
10480	51363	-0.055139	0.025771	0.152056
10481	51368	-0.040564	-0.067316	-0.003633
10482	51373	-0.095184	0.006909	-0.151395
10483	51378	-0.006518	-0.000276	-0.093436
10484	51382	0.138911	-0.028877	0.109632
10485	51387	0.200193	-0.007281	0.132921
10486	51392	-0.015324	0.045193	0.022617
10487	51397	-0.053384	0.185598	-0.008482
10488	51402	-0.057886	-0.132339	-0.034659
10489	51407	-0.014694	0.037553	-0.215637
10490	51412	-0.100429	0.001612	0.019025
10491	51417	0.121742	0.046892	0.16671
10492	51422	-0.062398	-0.024848	-0.012886
10493	51427	-0.09069	0.044399	-0.306
10494	51431	0.086144	-0.051164	0.064974
10495	51436	0.059497	-0.110499	0.036047
10496	51441	0.006762	-0.047977	0.057321
10497	51446	0.056783	-0.014368	0.080871
10498	51451	-0.034074	0.071512	0.03518
10499	51456	-0.103028	-0.002735	-0.081788
10500	51461	0.026197	-0.076611	-0.238696
10501	51466	-0.07881	0.088236	0.146245
10502	51471	0.04791	-0.01708	0.178887
10503	51476	-0.038136	0.047361	-0.038907
10504	51480	0.019259	-0.165012	-0.234165
10505	51485	-0.054727	0.09085	0.074479
10506	51490	-0.006784	-0.012095	0.069341
10507	51495	0.102894	0.064239	0.052311
10508	51500	0.045177	-0.055258	-0.017073
10509	51505	-0.04324	0.214359	-0.01222
10510	51510	-0.05971	-0.106105	-0.064599
10511	51515	-0.006974	-0.0007	-0.095263
10512	51520	-0.111816	0.035057	0.129266
10513	51525	0.067507	0.099239	0.071417
10514	51529	-0.011486	-0.003748	-0.057652
10515	51534	0.010023	-0.182497	-0.176541
10516	51539	-0.042465	0.130658	0.103214
10517	51544	0.007801	-0.060677	0.012124
10518	51549	0.022063	0.025433	-0.004622
10519	51554	0.026721	-0.022365	0.024005
10520	51559	0.069492	0.127911	0.059638
10521	51564	-0.009511	-0.051493	-0.097975
10522	51569	-0.083354	-0.165647	-0.0665
10523	51574	-0.061488	0.083067	0.145967
10524	51578	0.036544	0.01353	0.03083
10525	51583	0.131705	-0.060427	-0.095652
10526	51588	-0.050101	-0.157853	-0.068957
10527	51593	0.033573	0.124193	0.136373
10528	51598	-0.021416	0.123575	0.095173
10529	51603	0.038279	0.032385	-0.043548
10530	51608	0.042856	-0.053584	-0.012344
10531	51613	-0.028864	0.216025	0.049689
10532	51618	0.002266	-0.180721	-0.043518
10533	51622	0.038008	-0.094014	-0.059986
10534	51627	-0.059907	0.085221	0.173902
10535	51632	0.03335	0.063345	0.013338
10536	51637	-0.024021	-0.041847	-0.132125
10537	51642	-0.073957	-0.091694	-0.148153
10538	51647	-0.075972	0.063694	0.098092
10539	51652	0.093638	-0.103472	0.142892
10540	51657	0.026433	0.032906	0.013468
10541	51662	0.102575	0.013673	-0.074791
10542	51667	0.097298	0.046975	0.140101
10543	51671	0.025307	-0.101039	-0.13232
10544	51676	-0.117833	-0.057632	-0.029169
10545	51681	-0.014753	0.154791	0.144976
10546	51686	0.090197	-0.048582	0.015541
10547	51691	-0.100937	0.047003	-0.203823
10548	51696	-0.002709	-0.091478	-0.078864
10549	51701	0.025908	0.106813	0.107446
10550	51706	-0.002824	0.02524	-0.0218
10551	51711	0.068697	-0.044008	0.03313
10552	51716	0.042136	0.025334	0.059183
10553	51720	0.046693	0.18729	0.108944
10554	51725	0.067913	-0.051998	-0.115652
10555	51730	-0.049219	-0.035054	-0.048337
10556	51735	-0.089495	0.03186	0.180725
10557	51740	-0.105735	0.112742	-0.034695
10558	51745	-0.031318	-0.061819	-0.165618
10559	51750	-0.00256	-0.030525	-0.126657
10560	51755	0.064193	-0.039907	0.21244
10561	51760	0.066257	-0.042092	0.11604
10562	51765	0.011106	0.010556	-0.070456
10563	51769	-0.003251	0.034339	-0.039119
10564	51774	0.006299	0.046086	0.106473
10565	51779	-0.050937	-0.02565	-0.287344
10566	51784	-0.103122	-0.020756	0.031099
10567	51789	0.002267	0.131895	0.245464
10568	51794	0.104749	-0.195309	0.010654
10569	51799	-0.034019	-0.006036	-0.232521
10570	51804	-0.064836	-0.208608	0.033211
10571	51809	-0.062129	0.071306	0.064032
10572	51814	0.019221	0.032815	-0.019712
10573	51818	0.042961	0.027884	-0.052984
10574	51823	0.14524	-0.022309	0.147499
10575	51828	0.196956	0.166103	0.094326
10576	51833	-0.013777	-0.015874	-0.163568
10577	51838	-0.13527	-0.027713	0.066069
10578	51843	-0.206104	0.110671	0.103877
10579	51848	-0.081134	0.050532	-0.158832
10580	51853	0.033681	-0.037911	-0.189028
10581	51858	0.078801	-0.061558	0.15753
10582	51862	0.030738	0.06031	0.082855
10583	51867	-0.007552	0.114831	-0.062954
10584	51872	0.018705	-0.043055	0.006481
10585	51877	-0.040978	0.081104	0.101793
10586	51882	-0.00502	-0.017025	-0.280084
10587	51887	0.01884	-0.126584	0.057391
10588	51892	-0.040842	-0.040146	0.204886
10589	51897	-0.033489	-0.051864	-0.086926
10590	51902	-0.014253	-0.056373	-0.086493
10591	51907	-0.01895	-0.108531	-0.119433
10592	51911	0.064569	0.018337	0.09568
10593	51916	0.009426	0.106438	0.107122
10594	51921	0.045133	0.010566	-0.076943
10595	51926	0.054442	-0.037158	-0.028889
10596	51931	0.018418	0.001164	0.080898
10597	51936	0.001641	-0.01791	-0.215065
10598	51941	-0.13423	-0.084561	-0.028077
10599	51946	-0.088274	0.066024	0.055487
10600	51951	0.064713	0.120518	0.05521
10601	51956	-0.019034	-0.018328	-0.147667
10602	51960	0.145527	0.058037	-0.022986
10603	51965	0.006556	0.04583	0.112991
10604	51970	-0.053065	0.145712	0.002785
10605	51975	0.049692	0.025809	-0.032982
10606	51980	-0.019679	-0.076813	0.010086
10607	51985	-0.11969	0.049898	-0.044786
10608	51990	-0.052355	-0.062378	-0.077934
10609	51995	0.002727	-0.035848	-0.029876
10610	52000	0.00033	-0.007067	-0.036878
10611	52005	0.067068	0.01442	0.010978
10612	52009	0.019063	0.119225	0.018073
10613	52014	0.159598	-0.093505	0.153847
10614	52019	0.030092	-0.062053	0.024369
10615	52024	0.006107	0.09557	-0.035341
10616	52029	0.051364	0.006903	-0.006563
10617	52034	-0.06807	-0.100391	0.026838
10618	52039	-0.074882	-0.023618	-0.10439
10619	52044	-0.084043	0.038472	-0.010912
10620	52049	-0.116995	-0.018925	-0.046611
10621	52054	-0.097344	-0.068886	0.008442
10622	52058	0.022318	0.031567	-0.001134
10623	52063	0.127083	-0.037714	0.091831
10624	52068	0.088314	-0.01369	0.010333
10625	52073	-0.021769	0.076953	0.000748
10626	52078	0.030778	0.159995	0.067483
10627	52083	-0.017047	0.049555	0.048079
10628	52088	-0.005044	-0.07702	-0.071338
10629	52093	-0.01217	0.006788	-0.039997
10630	52098	-0.024027	0.149767	0.107982
10631	52103	-0.062044	-0.137005	0.002567
10632	52108	-0.035516	-0.062433	-0.178596
10633	52113	0.000414	0.128563	-0.051378
10634	52117	0.062384	0.096937	0.027534
10635	52122	0.114512	-0.017957	0.06315
10636	52127	0.071038	0.070325	0.093824
10637	52132	-0.074712	0.146249	0.005166
10638	52137	-0.057656	-0.078534	0.007523
10639	52142	0.028439	-0.085294	-0.035419
10640	52147	-0.071812	-0.044349	-0.047161
10641	52152	-0.007098	0.065516	0.019814
10642	52157	-0.004679	-0.106427	-0.027956
10643	52162	-0.092848	-0.089212	-0.070721
10644	52167	-0.013728	0.161505	-0.00363
10645	52171	0.107901	-0.122942	0.18469
10646	52176	0.004872	-0.093727	-0.033133
10647	52181	-0.176303	0.052136	-0.085405
10648	52186	0.039094	0.051877	-0.092132
10649	52191	0.029366	-0.024655	0.206271
10650	52196	0.053055	-0.045985	-0.097467
10651	52201	0.067092	0.037669	-0.023092
10652	52206	-0.045269	0.192413	0.067598
10653	52211	-0.035509	-0.135092	0.069645
10654	52216	-0.144976	0.041963	-0.109468
10655	52220	0.022594	-0.044054	-0.015965
10656	52225	0.155961	0.003837	0.079456
10657	52230	-0.00928	-0.010484	0.014705
10658	52235	-0.075974	-0.0295	-0.011588
10659	52240	-0.099432	0.096975	-0.09734
10660	52245	0.034542	-0.07274	0.039009
10661	52250	0.024836	-0.053309	0.050733
10662	52255	0.02948	0.02323	-0.006725
10663	52260	0.06747	0.042183	0.074348
10664	52265	-0.068728	-0.06052	-0.042816
10665	52269	0.017422	-0.007781	-0.009233
10666	52274	0.003034	-0.062564	-0.028255
10667	52279	0.000635	0.075994	-0.016196
10668	52284	-0.016053	-0.000658	0.02202
10669	52289	-0.097014	-0.086463	-0.056746
10670	52294	-0.077463	-0.007376	-0.058847
10671	52299	0.020648	-0.090763	-0.003733
10672	52304	0.06345	-0.173737	0.07256
10673	52309	-0.015524	0.170361	-0.0875
10674	52314	0.032225	-0.097446	0.034497
10675	52319	0.067818	0.100874	-0.003812
10676	52323	0.043645	0.021715	0.136838
10677	52328	0.143537	-0.021297	0.038432
10678	52333	0.03318	0.036014	-0.00228
10679	52338	-0.055177	-0.102411	0.040635
10680	52343	-0.145478	-0.042313	-0.026306
10681	52348	-0.075631	0.04609	-0.104833
10682	52353	0.017704	-0.120989	0.060154
10683	52358	0.101041	-0.067949	0.000266
10684	52363	0.067168	0.061102	0.007415
10685	52367	-0.040426	-0.015476	-0.030759
10686	52372	-0.066444	0.046573	-0.016305
10687	52377	0.000626	0.043958	0.057667
10688	52382	0.024458	0.007986	-0.023662
10689	52387	0.076775	0.067535	0.04558
10690	52392	-0.023716	-0.106801	0.107326
10691	52397	-0.164229	0.072498	-0.076741
10692	52402	-0.053768	-0.006521	-0.033455
10693	52407	-0.005829	-0.099447	0.000082
10694	52412	-0.010567	0.032144	-0.069042
10695	52416	0.030006	0.024833	0.031411
10696	52421	-0.003513	-0.111154	-0.064088
10697	52426	0.02034	-0.00334	0.005355
10698	52431	0.060759	-0.048611	0.033931
10699	52436	-0.015817	0.013603	-0.013909
10700	52441	-0.063409	0.175618	-0.06151
10701	52446	-0.139368	-0.166105	0.022219
10702	52451	0.08538	0.032557	0.022108
10703	52456	0.082572	-0.074866	0.048218
10704	52461	0.063093	-0.084027	0.047978
10705	52465	0.069929	-0.043089	0.038206
10706	52470	-0.08535	0.059619	0.038016
10707	52475	-0.132597	-0.074157	-0.08135
10708	52480	-0.017526	0.069225	-0.026124
10709	52485	0.213767	-0.007393	0.047896
10710	52490	-0.023269	0.049849	0.083411
10711	52495	0.112709	-0.050508	-0.029032
10712	52500	-0.030865	-0.107463	0.04977
10713	52505	-0.080766	0.133812	-0.007683
10714	52510	-0.039844	-0.07184	0.030492
10715	52514	0.008025	0.06438	-0.036399
10716	52519	0.043739	0.044991	0.023372
10717	52524	-0.020835	-0.072027	-0.095923
10718	52529	-0.068402	0.049893	-0.057309
10719	52534	-0.015624	0.016275	0.031168
10720	52539	-0.006012	0.023345	0.007176
10721	52544	-0.010749	0.013694	-0.069134
10722	52549	0.005989	-0.062648	0.040854
10723	52554	-0.02026	0.00202	0.062101
10724	52558	0.056115	-0.112401	-0.024015
10725	52563	-0.020438	0.000185	0.019009
10726	52568	0.005883	-0.052254	0.018914
10727	52573	-0.06327	0.129157	-0.045537
10728	52578	-0.070106	-0.026417	-0.102517
10729	52583	0.042271	-0.045354	0.105364
10730	52588	0.151704	-0.014142	0.073853
10731	52593	0.074675	-0.03314	0.063951
10732	52598	-0.03534	0.071901	-0.100833
10733	52603	-0.09237	-0.03095	-0.014524
10734	52607	-0.049006	0.071697	-0.023986
10735	52612	-0.02731	0.026053	-0.011949
10736	52617	0.087237	-0.078953	-0.033341
10737	52622	0.074885	0.023933	0.062166
10738	52627	0.038759	0.019046	-0.045403
10739	52632	-0.056776	0.009417	-0.030875
10740	52637	-0.027891	0.009371	0.021716
10741	52642	0.00085	0.085598	-0.05705
10742	52647	-0.068277	0.044651	0.019509
10743	52652	0.017871	-0.115269	0.017027
10744	52656	-0.044191	-0.019353	0.031244
10745	52661	0.034687	-0.040709	-0.03565
10746	52666	-0.036993	-0.011904	0.021731
10747	52671	0.013246	-0.038064	0.000172
10748	52676	0.01318	-0.030724	0.052608
10749	52681	-0.03694	0.141046	-0.073981
10750	52686	0.065737	-0.114697	0.0694
10751	52691	0.089245	0.059873	0.004699
10752	52696	-0.018459	-0.016698	0.021359
10753	52701	-0.049353	0.04059	-0.012116
10754	52705	-0.034806	-0.002516	-0.023974
10755	52710	-0.044168	-0.016805	-0.031006
10756	52715	0.039477	-0.033406	0.000134
10757	52720	0.022595	0.00013	0.009667
10758	52725	0.039168	-0.054693	0.042991
10759	52730	-0.013465	0.036155	0.018941
10760	52735	-0.06822	0.081263	-0.016908
10761	52740	0.01316	-0.069306	0.045149
10762	52745	0.001177	0.062135	-0.045651
